run_id,request_id,seq,warmup,path,model,prompt_id,loss_pct,delay_ms,condition,wall_start,wall_end,ttft_ms,total_ms,connect_ms,headers_ms,tokens,eval_count,tokens_per_s,ok,failure,detail,loadavg_1m,prompt_nonce
m6-sweep,ed034a234b86,6,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622605.919352,1789622606.43222,84.893,512.765,29.535,84.859,41,42,93.486,1,,,8.47,cfa32733
m6-sweep,e796694ef68b,7,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622606.932419,1789622607.540279,70.757,607.71,19.409,70.724,52,53,94.98,1,,,8.47,13f06427
m6-sweep,92b55667b3e2,8,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622608.040565,1789622608.849177,87.044,808.487,32.659,87.009,70,71,95.642,1,,,8.47,923f259f
m6-sweep,983c4ca0bb57,9,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622609.349416,1789622609.987759,72.344,638.243,26.292,72.301,55,56,95.423,1,,,8.47,2768df18
m6-sweep,af18403f8651,10,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622610.487975,1789622611.20507,83.948,716.987,30.813,83.913,56,57,86.882,1,,,8.43,3e1a880a
m6-sweep,36c57fa7dde6,11,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622611.705315,1789622612.537105,88.125,831.61,32.04,88.075,73,74,96.841,1,,,8.43,27a191d6
m6-sweep,73958b823ee2,12,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622613.037369,1789622613.737365,92.3,699.887,37.188,92.257,59,60,95.46,1,,,8.43,49c6a994
m6-sweep,b65c24b07894,13,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622614.2376,1789622614.886057,70.848,648.244,25.079,70.814,56,57,95.255,1,,,8.43,57bcebb8
m6-sweep,53969b18cfc7,14,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622615.386432,1789622616.203276,97.068,816.734,40.647,97.026,70,71,95.878,1,,,9.12,493bf7be
m6-sweep,8b44cf368355,15,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622616.703518,1789622617.313722,87.078,610.082,38.149,87.044,51,52,95.602,1,,,9.12,8349e98f
m6-sweep,537e849f7d54,16,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622617.813957,1789622618.46204,74.29,647.927,26.854,74.248,56,57,95.88,1,,,9.12,3df64103
m6-sweep,a05a5c54dd68,17,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622618.962397,1789622619.582847,87.942,620.282,34.941,87.899,52,53,95.803,1,,,9.12,841b58bb
m6-sweep,e7a78e7e00a4,18,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622620.083112,1789622621.052024,74.18,968.81,26.498,74.146,81,82,89.422,1,,,9.12,6e1ad38f
m6-sweep,2e08a11b1244,19,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622621.552241,1789622622.299716,80.207,747.374,22.917,80.172,65,66,95.928,1,,,8.55,e298563c
m6-sweep,853078c4e8d3,20,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622622.799993,1789622623.624521,83.909,824.395,28.482,83.689,72,73,95.883,1,,,8.55,3b763d56
m6-sweep,c34a42fe6274,21,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622624.124781,1789622624.841209,93.256,716.329,35.622,93.222,61,62,96.297,1,,,8.55,d1719da5
m6-sweep,1866c189c04e,22,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622625.341434,1789622626.041658,78.435,700.127,22.416,78.401,61,62,96.511,1,,,8.55,77ea881e
m6-sweep,c6576f13e9e4,23,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622626.541847,1789622627.481376,74.413,939.415,25.564,74.344,85,86,97.11,1,,,8.18,60e94ace
m6-sweep,0644563aa8bb,24,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622627.981622,1789622628.602432,86.756,620.652,32.997,86.715,52,53,95.524,1,,,8.18,bf8d6e80
m6-sweep,0860fb214403,25,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622629.1027,1789622629.803895,82.551,701.081,26.707,82.516,60,61,95.387,1,,,8.18,a9279066
m6-sweep,533274f13f1e,26,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622630.304121,1789622631.043386,93.847,739.156,36.887,93.811,63,64,96.078,1,,,8.18,5480ae46
m6-sweep,be55d06a03ac,27,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622631.543562,1789622632.165104,86.924,621.43,29.889,86.888,52,53,95.415,1,,,8.01,3f855901
m6-sweep,476dd7a5a16f,28,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622632.665364,1789622633.182332,72.237,516.831,25.222,72.204,43,44,94.468,1,,,8.01,49e6727a
m6-sweep,e99bf7939a26,29,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622633.682555,1789622634.408997,68.7,726.207,20.439,68.667,64,65,95.816,1,,,8.01,64806047
m6-sweep,2c67e4b8ba70,30,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622634.909328,1789622635.728622,84.09,819.176,36.868,84.047,72,73,96.587,1,,,8.01,290c13d5
m6-sweep,0e010d6565f2,31,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622636.229036,1789622637.02768,78.39,798.528,28.173,78.353,63,64,86.095,1,,,7.53,68d96ac7
m6-sweep,98d58afbdfad,32,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622637.527925,1789622638.251782,70.437,723.726,19.815,70.403,63,64,94.904,1,,,7.53,29c889f5
m6-sweep,8a22e14023a2,33,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622638.752057,1789622639.658943,75.036,906.725,19.287,74.993,80,81,94.987,1,,,7.53,565201d6
m6-sweep,ad226a65491d,34,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622640.159228,1789622641.151077,212.608,991.738,160.676,212.57,75,76,94.978,1,,,8.20,fa2568a4
m6-sweep,6d215c02307c,35,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622641.651305,1789622642.455179,82.686,803.769,22.43,82.644,70,71,95.689,1,,,8.20,a7f342b9
m6-sweep,2a8dd406e2d3,36,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622642.955399,1789622643.660657,97.04,705.15,37.291,97.003,59,60,95.377,1,,,8.20,23def5a1
m6-sweep,f72d75b9dec0,37,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622644.160873,1789622645.078162,73.966,917.158,24.321,73.932,82,83,96.064,1,,,8.20,b26bf2a6
m6-sweep,e9fe4728aa05,38,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622645.578468,1789622646.194695,79.959,616.114,23.167,79.642,52,53,95.122,1,,,7.95,cc663e47
m6-sweep,6d4d12d24024,39,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622646.694937,1789622647.581226,74.298,886.177,22.642,74.231,73,74,88.683,1,,,7.95,ad2488d5
m6-sweep,90d405363af3,40,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622648.081452,1789622648.76303,74.082,681.477,23.401,74.048,59,60,95.49,1,,,7.95,f010de17
m6-sweep,63eb630860fe,41,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622649.263256,1789622649.901795,79.056,638.378,32.127,79.023,54,55,94.758,1,,,7.95,a3f6be09
m6-sweep,0814ea00ba0c,42,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622650.40209,1789622651.289971,85.641,887.67,36.199,85.594,78,79,96.007,1,,,8.59,ac2966fe
m6-sweep,3688f2f4f7f3,43,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622651.790282,1789622652.48787,86.305,697.485,36.045,86.271,59,60,94.898,1,,,8.59,e3b40dd5
m6-sweep,69e45a9d0770,44,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622652.98818,1789622653.903966,75.929,915.655,21.335,75.896,82,83,96.46,1,,,8.59,5c40c6ab
m6-sweep,733b49ed1f32,45,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622654.404224,1789622655.387785,91.852,983.464,33.836,91.817,87,88,96.455,1,,,8.59,4dd2072c
m6-sweep,a73ee08ec4b3,46,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622655.888279,1789622656.865655,76.315,977.209,22.951,76.281,88,89,96.571,1,,,9.27,e0e8e0cd
m6-sweep,6b63bcf9b273,47,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622657.365946,1789622657.980366,82.787,614.301,30.353,82.753,52,53,95.952,1,,,9.27,91a8a134
m6-sweep,0b74731783c3,48,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622658.48062,1789622659.416342,67.204,935.633,18.329,67.166,85,86,96.726,1,,,9.27,27d2fb24
m6-sweep,f9e00f8c0456,49,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622659.91658,1789622660.533211,83.285,616.527,24.371,83.244,52,53,95.641,1,,,9.27,9f4bb351
m6-sweep,6e19c5fea5d5,50,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622661.033414,1789622661.822566,74.967,789.051,25.273,74.919,70,71,96.627,1,,,10.13,a6ad9743
m6-sweep,4a8bc35f8b46,51,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622662.322799,1789622663.247011,85.111,924.085,29.214,85.06,82,83,96.547,1,,,10.13,037b520d
m6-sweep,742b18728634,52,0,ran,qwen2.5:3b,short,0,0,c003.1,1789622663.747332,1789622664.46558,73.805,718.146,20.42,73.755,63,64,96.222,1,,,10.13,92c9c544
m6-sweep,1bf6e0989f9d,0,1,ran,qwen2.5:3b,long,2,0,c004.1,1789622666.963416,1789622668.09436,309.983,1130.75,23.847,309.94,76,77,91.378,1,,,9.56,0faed83a
m6-sweep,3fc936632998,1,1,ran,qwen2.5:3b,long,2,0,c004.1,1789622668.594626,1789622670.034804,201.988,1440.027,34.41,201.952,117,118,93.697,1,,,9.56,dba0accb
m6-sweep,b35b90f726f5,2,1,ran,qwen2.5:3b,long,2,0,c004.1,1789622670.535032,1789622671.7988,178.195,1263.648,22.039,178.158,103,104,93.97,1,,,9.19,78e83600
m6-sweep,bbe0fda265bd,3,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622672.299057,1789622673.709824,193.377,1410.519,32.705,193.325,116,117,94.484,1,,,9.19,f8bc9717
m6-sweep,0d4a2dcc676d,4,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622674.210154,1789622675.273864,192.639,1063.544,28.871,192.585,83,84,94.155,1,,,9.19,e476c04e
m6-sweep,61d9af234e81,5,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622675.774101,1789622677.342638,311.686,1568.377,32.108,311.65,115,116,90.714,1,,,8.85,5dd984b6
m6-sweep,ebf5bdd66cfd,6,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622677.84287,1789622679.235858,189.731,1392.865,37.011,189.693,115,116,94.753,1,,,8.85,83466ba0
m6-sweep,d11132ec0a67,7,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622679.73613,1789622681.223376,178.426,1487.133,26.784,178.373,125,126,94.75,1,,,8.63,87b7b8e1
m6-sweep,d8c1d01fd931,8,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622681.72359,1789622682.888623,338.647,1164.922,37.252,338.61,79,80,94.4,1,,,8.63,f639310b
m6-sweep,1c594fe3befb,9,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622683.388863,1789622684.432647,199.274,1043.666,33.539,199.07,81,82,94.743,1,,,8.63,02bba330
m6-sweep,68a332d1bc94,10,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622684.93287,1789622686.129935,183.526,1196.926,31.124,183.493,97,98,94.731,1,,,8.63,ba233869
m6-sweep,301b6f8230f2,11,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622686.630177,1789622687.906155,186.266,1275.774,35.015,186.224,104,105,94.538,1,,,8.25,7b4cc168
m6-sweep,61ac585460d2,12,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622688.406471,1789622689.895956,189.312,1489.312,37.954,189.274,124,125,94.615,1,,,8.25,066f0629
m6-sweep,19f930b9cba8,13,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622690.396276,1789622691.915039,337.592,1518.588,31.628,337.555,110,111,92.295,1,,,8.07,a963e26e
m6-sweep,75fa141d4d9a,14,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622692.415268,1789622693.876837,183.212,1461.444,33.351,183.175,122,123,94.662,1,,,8.07,5478e76e
m6-sweep,06f4e58386b7,15,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622694.377061,1789622695.385567,182.281,1008.4,27.954,182.246,79,80,94.417,1,,,8.07,c0bac6dc
m6-sweep,20d6926c5d16,16,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622695.885754,1789622697.152444,184.574,1266.567,31.478,184.536,103,104,94.27,1,,,8.79,acd1d802
m6-sweep,4a4f8bd34e0d,17,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622697.652693,1789622698.917766,184.452,1264.96,32.167,184.415,103,104,94.4,1,,,8.79,271cde81
m6-sweep,222f3a5acd34,18,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622699.417989,1789622700.9784,234.626,1560.293,37.357,234.571,128,128,95.801,1,,,8.79,30b97949
m6-sweep,0f0666e2a33b,19,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622701.478684,1789622703.935034,1190.047,2456.225,1029.537,1190.003,120,121,93.984,1,,,8.41,36fafa3d
m6-sweep,9bc97517a546,20,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622704.435307,1789622705.633024,185.236,1197.588,25.155,185.198,96,97,93.841,1,,,8.41,1b49701c
m6-sweep,6e36ed613fb8,21,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622706.133256,1789622707.603021,307.06,1469.642,24.873,307.024,107,108,91.176,1,,,7.89,675b4e26
m6-sweep,da4b4ae69e0d,22,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622708.103256,1789622709.104142,187.894,1000.773,35.763,187.858,77,78,93.495,1,,,7.89,5dc9f5df
m6-sweep,048547acf14c,23,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622709.604383,1789622711.113506,175.462,1509.012,26.174,175.42,128,128,95.235,1,,,7.89,a1a910ed
m6-sweep,248635eace9d,24,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622711.613753,1789622713.030269,191.41,1416.368,32.534,191.372,117,118,94.697,1,,,7.66,712aa2ac
m6-sweep,c3c318e524fe,25,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622713.530512,1789622714.869709,305.145,1339.095,27.234,305.11,99,100,94.782,1,,,7.66,37e1bdd8
m6-sweep,bfc7836778b6,26,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622715.369928,1789622716.378426,178.527,1008.392,27.758,178.468,79,80,93.991,1,,,8.41,1bdc6ccc
m6-sweep,9e2a08138020,27,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622716.878692,1789622718.000669,212.824,1121.656,26.095,212.788,86,87,93.527,1,,,8.41,2dae608c
m6-sweep,953819207f53,28,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622718.501064,1789622719.803614,185.543,1302.439,34.681,185.506,107,108,94.906,1,,,8.41,3dad4795
m6-sweep,352e0d843657,29,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622720.303848,1789622721.401751,184.628,1097.773,22.879,184.584,87,88,94.18,1,,,8.30,48d9eca4
m6-sweep,5c0df54e8e5a,30,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622721.901966,1789622723.033083,190.157,1130.934,32.219,190.122,90,91,94.603,1,,,8.30,90e6e653
m6-sweep,5923b5d0b124,31,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622723.533376,1789622725.03465,189.111,1501.149,30.639,189.074,123,124,92.985,1,,,8.30,8049031c
m6-sweep,d699e3031cc7,32,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622725.534921,1789622726.804326,225.173,1269.301,32.096,225.13,103,104,97.689,1,,,8.99,2b4963f5
m6-sweep,eb96af926348,33,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622727.304544,1789622728.507981,332.757,1203.252,32.503,332.723,82,83,93.051,1,,,8.99,cb82b4cb
m6-sweep,8957fdedf215,34,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622729.008317,1789622731.025008,1187.723,2016.588,1038.686,1187.684,79,80,94.105,1,,,8.99,eae794e2
m6-sweep,33853d93b324,35,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622731.525224,1789622732.618941,192.848,1093.55,39.834,192.811,86,87,94.371,1,,,8.67,3e287964
m6-sweep,237b41a4f65f,36,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622733.119273,1789622734.515174,176.997,1395.723,25.717,176.961,115,116,93.54,1,,,8.67,163ce7d5
m6-sweep,c52a039484bb,37,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622735.015403,1789622736.059299,189.997,1043.752,30.982,189.962,80,81,92.532,1,,,8.67,8e467d1b
m6-sweep,61edada343d6,38,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622736.559571,1789622737.699749,308.983,1140.069,27.674,308.943,79,80,93.853,1,,,9.10,eff47a75
m6-sweep,e6a3af8d4e69,39,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622738.199979,1789622739.372671,182.883,1172.548,35.205,182.848,94,95,93.971,1,,,9.10,da6b3606
m6-sweep,729235159af3,40,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622739.873014,1789622741.369528,207.373,1496.39,22.448,207.319,123,124,94.646,1,,,8.77,965cfa71
m6-sweep,e90620d90e7e,41,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622741.869774,1789622742.878733,181.619,1008.854,28.642,181.565,79,80,94.29,1,,,8.77,157d0a5d
m6-sweep,d0639f5e8a7c,42,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622743.37898,1789622744.440563,169.933,1061.471,18.506,169.899,83,84,91.976,1,,,8.77,48753777
m6-sweep,a7a4dd66686f,43,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622744.940808,1789622746.49481,187.09,1553.889,34.679,187.054,128,128,92.918,1,,,8.31,eff94d84
m6-sweep,2427ed21fce2,44,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622746.995041,1789622748.15952,339.393,1164.354,34.34,339.34,79,80,94.55,1,,,8.31,ac90dc4c
m6-sweep,c2766512529d,45,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622748.659712,1789622750.003505,184.864,1343.453,32.572,184.822,110,111,94.08,1,,,8.31,afa7950e
m6-sweep,96820615fac0,46,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622750.503939,1789622751.967872,178.971,1463.745,23.524,178.934,120,121,92.623,1,,,8.28,09729c2c
m6-sweep,b8275f4aeca8,47,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622752.468208,1789622753.717251,181.112,1248.865,27.612,181.058,102,103,94.591,1,,,8.28,032b212a
m6-sweep,3d85a0e84752,48,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622754.2175,1789622755.631691,189.615,1414.045,26.424,189.576,117,118,94.738,1,,,8.28,812212b4
m6-sweep,99d187ae461a,49,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622756.131916,1789622757.581462,191.707,1449.379,31.034,191.656,120,121,94.619,1,,,7.94,33eb1a91
m6-sweep,141549cbb372,50,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622758.0818,1789622759.414774,185.591,1332.824,22.517,185.555,107,108,92.396,1,,,7.94,1c970acc
m6-sweep,42e6e4166b20,51,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622759.915062,1789622761.354977,192.956,1439.773,32.138,192.922,119,120,94.641,1,,,8.43,00504c21
m6-sweep,923ad41543cb,52,0,ran,qwen2.5:3b,long,2,0,c004.1,1789622761.855242,1789622762.859492,189.04,1004.136,29.764,189.004,78,79,94.467,1,,,8.43,1104a77d
m6-sweep,edb99c0c5921,0,1,loopback,qwen2.5:3b,long,0,0,c005.1,1789622764.410256,1789622765.474891,121.019,1064.442,1.302,120.974,90,91,94.337,1,,,8.43,3749c868
m6-sweep,5ba409247f6a,1,1,loopback,qwen2.5:3b,long,0,0,c005.1,1789622765.975187,1789622767.394591,126.438,1419.267,0.143,126.402,123,124,94.367,1,,,9.27,be6d91f6
m6-sweep,e73b3512ee62,2,1,loopback,qwen2.5:3b,long,0,0,c005.1,1789622767.894831,1789622768.850198,122.524,955.235,0.132,122.49,79,80,93.67,1,,,9.27,a7b9bb8c
m6-sweep,7f18e4de0a3f,3,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622769.350487,1789622770.543001,122.073,1192.388,0.129,122.016,102,103,94.365,1,,,9.27,85deea73
m6-sweep,ace94a2f8bea,4,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622771.043292,1789622772.0899,126.394,1046.484,0.137,126.346,87,88,93.469,1,,,9.89,4a766890
m6-sweep,3b36fc5193fd,5,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622772.590188,1789622773.776685,122.559,1186.361,0.124,122.509,102,103,94.943,1,,,9.89,5ebb6055
m6-sweep,c2703aafe546,6,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622774.276909,1789622775.22573,120.636,948.697,0.134,120.601,79,80,94.196,1,,,9.89,6db54df9
m6-sweep,6c4a603c8125,7,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622775.725935,1789622776.938623,119.673,1212.568,0.125,119.638,105,106,95.16,1,,,10.22,33739fbc
m6-sweep,76487d1fc5db,8,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622777.438811,1789622778.653401,127.295,1214.44,0.129,127.257,104,105,94.744,1,,,10.22,c83b906e
m6-sweep,4aea2d4d2f61,9,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622779.153654,1789622780.350746,123.567,1196.962,0.128,123.483,103,104,95.026,1,,,10.22,921b4fe0
m6-sweep,459dc935b93f,10,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622780.850986,1789622782.207862,120.862,1356.614,0.189,120.82,118,119,94.679,1,,,10.92,6eef0245
m6-sweep,1f1e70652352,11,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622782.708158,1789622783.898954,129.58,1190.603,0.134,129.526,102,103,95.191,1,,,10.92,7747cb82
m6-sweep,9def96b44e96,12,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622784.399245,1789622785.660343,122.835,1260.9,0.133,122.799,109,110,94.898,1,,,10.92,e78de38e
m6-sweep,aeccb2a7e1a5,13,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622786.160558,1789622787.104169,121.236,943.483,0.127,121.201,79,80,94.862,1,,,11.41,ed6a40e9
m6-sweep,90fef29042a7,14,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622787.604396,1789622789.051649,122.404,1447.134,0.126,122.348,128,128,95.869,1,,,11.41,aef69f05
m6-sweep,562c67d477f2,15,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622789.551848,1789622790.677727,121.345,1125.762,0.132,121.291,96,97,94.582,1,,,11.41,9555d1e9
m6-sweep,9c830498a584,16,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622791.18478,1789622792.53917,125.605,1354.249,0.132,125.567,118,119,95.227,1,,,11.62,a88b8a01
m6-sweep,32fd177230ef,17,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622793.039424,1789622794.016654,123.293,977.029,0.158,123.246,82,83,94.877,1,,,11.62,a65082da
m6-sweep,797a5d321aaa,18,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622794.516949,1789622795.880922,121.816,1363.793,0.22,121.759,119,120,95.01,1,,,11.62,b2863556
m6-sweep,f4483e6336e3,19,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622796.381123,1789622797.772921,119.452,1391.663,0.134,119.358,121,122,94.324,1,,,10.85,947be9d6
m6-sweep,b92b7db48b29,20,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622798.273151,1789622799.298461,119.196,1025.165,0.141,119.13,86,87,93.822,1,,,10.85,680fba58
m6-sweep,098e05b21058,21,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622799.798679,1789622800.65503,123.485,856.191,0.169,123.439,70,71,94.171,1,,,10.85,9951b58f
m6-sweep,c23482f4a59e,22,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622801.155295,1789622802.241614,120.315,1086.153,0.127,120.272,92,93,94.219,1,,,11.10,55793fb8
m6-sweep,3e000723828e,23,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622802.741894,1789622804.194494,124.043,1452.462,0.161,123.998,128,128,95.602,1,,,11.10,b6ee1b7f
m6-sweep,1697eda4d8c1,24,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622804.694738,1789622805.933611,123.356,1238.736,0.156,123.301,107,108,95.035,1,,,11.10,135d18e7
m6-sweep,c25f6bf59cfb,25,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622806.434034,1789622807.724192,119.708,1289.98,0.161,119.67,112,113,94.85,1,,,10.45,2f422c4a
m6-sweep,24c8201f89ef,26,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622808.224454,1789622809.250256,117.321,1025.673,0.134,117.278,87,88,94.677,1,,,10.45,319b4c29
m6-sweep,25a02c1d06ff,27,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622809.750463,1789622810.900386,117.212,1149.796,0.127,117.177,99,100,94.908,1,,,10.45,b075652a
m6-sweep,389cc5b442fe,28,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622811.400586,1789622812.460583,121.806,1059.805,0.143,121.756,90,91,94.883,1,,,9.77,678c6e67
m6-sweep,f74303d3e300,29,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622812.960848,1789622814.071095,119.844,1110.132,0.131,119.787,95,96,94.922,1,,,9.77,24ac4528
m6-sweep,e50a9bfcbe59,30,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622814.571274,1789622815.900779,120.01,1329.321,0.13,119.948,116,117,95.095,1,,,9.77,a2c6b353
m6-sweep,4d64e3059ccb,31,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622816.401044,1789622817.777121,118.991,1375.941,0.142,118.955,120,121,94.674,1,,,9.47,1e74732d
m6-sweep,661d3d5cecc7,32,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622818.27736,1789622819.385085,126.072,1107.48,0.174,126.029,94,95,94.762,1,,,9.47,3c79244e
m6-sweep,cc34860fca7c,33,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622819.885375,1789622821.096512,119.08,1211.006,0.135,119.047,105,106,95.245,1,,,9.47,ec8cf01a
m6-sweep,b4548a9c1a1f,34,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622821.596768,1789622822.956522,119.047,1359.619,0.124,119.011,119,120,95.117,1,,,9.11,8327edb8
m6-sweep,1df00b50f797,35,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622823.456738,1789622824.774366,119.698,1317.493,0.131,119.605,115,116,95.175,1,,,9.11,38bc03e2
m6-sweep,a8ccb6a9a3d8,36,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622825.274592,1789622826.298858,119.71,1024.142,0.133,119.665,87,88,95.087,1,,,8.78,80ffb95e
m6-sweep,baa86eb5b81b,37,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622826.799128,1789622827.907212,116.589,1107.97,0.127,116.549,95,96,94.817,1,,,8.78,0c00a1e6
m6-sweep,6f3a42614666,38,0,loopback,qwen2.5:3b,long,0,0,c005.1,1789622828.407428,1789622829.688641,117.462,1280.968,0.127,117.424,110,111,93.682,1,,,8.78,d3785f27
