wall,loadavg_1m,cpu_busy_pct,rt_ratio_dl,rt_ratio_ul,gpu_temp_c,gpu_util_pct,gpu_mem_mib
1789624209.324,8.19,42.4,0.9191,0.9191,65,0,2857
1789624210.327,8.19,32.7,0.9165,0.9175,72,26,2857
1789624211.329,8.19,38.3,0.9128,0.9118,72,89,2857
1789624212.331,8.19,38.1,0.915,0.915,64,89,2857
1789624213.333,8.66,24.2,0.9211,0.9221,64,8,2857
1789624214.336,8.66,42.6,0.9074,0.9074,65,0,2857
1789624215.339,8.66,32.0,0.9211,0.9211,72,0,2857
1789624216.341,8.66,24.9,0.922,0.922,72,89,2857
1789624217.343,8.66,39.9,0.905,0.905,63,89,2857
1789624218.348,8.44,41.2,0.9047,0.9039,69,0,2857
1789624219.35,8.44,33.6,0.9144,0.9152,73,0,2857
1789624220.352,8.44,38.0,0.9155,0.9147,73,62,2857
1789624221.355,8.44,38.5,0.9066,0.9074,71,88,2857
1789624222.357,8.44,23.6,0.919,0.919,64,89,2857
1789624223.36,9.13,38.1,0.9081,0.9071,65,76,2857
1789624224.363,9.13,43.9,0.904,0.904,65,50,2857
1789624225.365,9.13,33.9,0.912,0.913,73,0,2857
1789624226.367,9.13,24.5,0.9302,0.9296,73,89,2857
1789624227.369,9.13,24.5,0.9253,0.9259,64,88,2857
1789624228.371,8.72,33.6,0.9292,0.9292,66,29,2857
1789624229.373,8.72,32.8,0.9337,0.933,73,0,2857
1789624230.376,8.72,36.7,0.9227,0.9235,72,11,2857
1789624231.38,8.72,38.7,0.913,0.913,72,89,2857
1789624232.381,8.72,27.8,0.9294,0.9284,64,89,2857
1789624233.383,8.26,35.2,0.9291,0.9291,67,0,2857
1789624234.386,8.26,25.1,0.932,0.933,73,57,2857
1789624235.388,8.26,39.5,0.9316,0.9316,71,88,2857
1789624236.391,8.26,42.3,0.9173,0.9169,73,88,2857
1789624237.393,8.26,36.0,0.9176,0.917,69,0,2857
1789624238.395,9.04,37.2,0.9343,0.9343,67,89,2857
1789624239.397,9.04,24.5,0.9229,0.9229,74,89,2857
1789624240.399,9.04,37.7,0.9132,0.9132,73,89,2857
1789624241.401,9.04,36.7,0.9292,0.9292,73,88,2857
1789624242.403,9.04,43.8,0.9071,0.9081,72,69,2857
1789624243.405,8.56,25.8,0.9289,0.9289,64,0,2857
1789624244.409,8.56,33.9,0.9251,0.9251,65,0,2857
1789624245.411,8.56,12.6,0.9353,0.9343,68,89,2857
1789624246.413,8.56,13.4,0.9302,0.9312,64,0,685
1789624247.415,8.56,14.0,0.9319,0.9319,63,3,693
1789624248.418,8.11,26.6,0.9164,0.9154,63,11,1253
1789624249.42,8.11,41.8,0.9082,0.9092,63,37,1253
1789624250.422,8.11,19.2,0.9184,0.9184,62,0,1253
1789624251.424,8.11,25.8,0.9162,0.916,63,2,1253
1789624252.426,8.11,24.8,0.9252,0.925,64,30,1255
1789624253.428,8.58,32.6,0.9284,0.9288,62,0,1255
1789624254.43,8.58,16.6,0.9286,0.9282,62,9,1255
1789624255.433,8.58,15.9,0.9261,0.9261,61,12,1255
1789624256.435,8.58,26.4,0.9268,0.9262,61,0,1255
1789624257.437,9.10,43.0,0.9156,0.9156,62,37,1255
1789624258.44,9.10,33.1,0.9123,0.9133,61,0,1255
1789624259.442,9.10,39.2,0.9112,0.9112,61,0,1255
1789624260.445,9.10,40.7,0.908,0.908,62,37,1255
1789624261.447,9.10,32.3,0.9178,0.9168,60,0,1255
1789624262.449,8.77,27.0,0.9346,0.9352,61,18,1255
1789624263.451,8.77,21.7,0.9265,0.9269,60,9,1255
1789624264.453,8.77,35.1,0.9165,0.9165,60,0,1255
1789624265.455,8.77,43.6,0.9231,0.9231,62,37,1255
1789624266.458,8.77,33.1,0.9178,0.9178,60,0,1255
1789624267.46,8.15,37.7,0.9152,0.9142,60,0,1255
1789624268.462,8.15,31.6,0.9172,0.9172,61,35,1255
1789624269.464,8.15,27.4,0.9289,0.9299,60,0,1255
1789624270.466,8.15,16.3,0.9309,0.9299,60,35,1255
1789624271.469,8.15,29.9,0.9291,0.9291,60,0,1255
1789624272.47,7.73,26.4,0.9384,0.9394,60,0,1255
1789624273.472,7.73,42.7,0.9322,0.9322,61,37,1255
1789624274.475,7.73,33.5,0.9225,0.9225,59,0,1255
1789624275.477,7.73,36.0,0.926,0.926,60,5,1255
1789624276.48,7.73,40.5,0.9182,0.9172,59,21,1255
1789624277.483,8.00,18.4,0.927,0.927,59,0,1255
1789624278.485,8.00,41.3,0.9236,0.9244,60,36,1255
1789624279.487,8.00,35.4,0.9153,0.9155,59,0,1255
1789624280.489,8.00,35.9,0.9125,0.9121,61,17,1255
1789624281.491,8.00,9.9,0.9302,0.93,60,0,1255
1789624282.493,7.68,11.6,0.9224,0.9226,59,0,1255
1789624283.496,7.68,12.8,0.9205,0.9199,59,6,685
1789624284.498,7.68,14.8,0.9201,0.9201,59,5,777
1789624285.5,7.68,35.9,0.9211,0.9211,59,25,2863
1789624286.502,7.68,23.8,0.9241,0.9251,71,87,2863
1789624287.504,7.62,29.8,0.9323,0.9319,61,0,2863
1789624288.506,7.62,32.8,0.9197,0.9191,71,87,2863
1789624289.509,7.62,28.4,0.919,0.9199,62,0,2863
1789624290.511,7.62,28.0,0.9172,0.9162,71,89,2863
1789624291.513,7.62,8.4,0.9351,0.9361,62,0,2863
1789624292.516,7.17,29.9,0.9211,0.9201,61,0,2863
1789624293.518,7.17,40.5,0.9331,0.9331,71,86,2863
1789624294.52,7.17,9.1,0.9354,0.9354,62,0,2863
1789624295.522,7.17,8.9,0.9363,0.9373,61,0,2863
1789624296.524,7.17,23.9,0.9312,0.9302,59,0,2863
1789624297.527,7.08,40.0,0.9109,0.9109,69,89,2863
1789624298.529,7.08,21.3,0.9284,0.9284,65,32,2863
1789624299.531,7.08,10.0,0.936,0.936,61,0,2863
1789624300.533,7.08,27.4,0.9229,0.9229,60,0,2863
1789624301.535,7.08,35.9,0.9183,0.9183,69,86,2863
1789624302.537,6.91,8.8,0.9372,0.9382,61,0,2863
1789624303.54,6.91,38.5,0.9128,0.9118,60,65,2863
1789624304.542,6.91,12.1,0.9353,0.9353,70,7,2863
1789624305.544,6.91,11.9,0.938,0.939,61,0,2863
1789624306.546,6.91,40.8,0.9113,0.9113,60,89,2863
1789624307.548,6.52,29.6,0.9272,0.9272,71,83,2863
1789624308.55,6.52,14.7,0.9346,0.9346,61,0,2863
1789624309.552,6.52,38.6,0.9113,0.9113,70,89,2863
1789624310.554,6.52,17.7,0.9323,0.9323,71,89,2863
1789624311.557,6.52,36.1,0.9237,0.9227,61,14,2863
1789624312.559,6.47,20.3,0.9333,0.9343,71,88,2863
1789624313.561,6.47,9.1,0.9406,0.9398,62,0,2863
1789624314.563,6.47,25.7,0.9342,0.9339,61,0,2863
1789624315.566,6.47,43.0,0.9139,0.9149,70,88,2863
1789624316.568,6.47,12.4,0.9342,0.9332,64,0,2863
1789624317.57,6.36,9.3,0.9387,0.9392,61,0,2863
1789624318.572,6.36,9.2,0.9398,0.9392,60,0,2863
1789624319.574,6.36,13.3,0.9339,0.9349,60,0,2863
1789624320.577,6.36,40.5,0.9249,0.9243,59,91,2863
1789624321.579,6.36,17.8,0.937,0.9368,70,89,2863
1789624322.582,6.09,24.8,0.9328,0.9325,61,0,2863
1789624323.584,6.09,43.6,0.925,0.926,70,89,2863
1789624324.586,6.09,32.6,0.9351,0.9351,63,0,2863
1789624325.588,6.09,17.7,0.9324,0.9324,72,87,2863
1789624326.59,6.09,10.4,0.9415,0.9415,62,0,2863
1789624327.592,6.80,39.9,0.9205,0.9195,61,29,2863
1789624328.595,6.80,21.4,0.9272,0.9282,71,30,2863
1789624329.596,6.80,20.2,0.9374,0.9374,61,0,2863
1789624330.599,6.80,38.1,0.8986,0.8986,66,89,2863
1789624331.601,6.80,10.9,0.8983,0.8973,72,48,2863
1789624332.603,6.66,14.4,0.9379,0.9379,61,0,2863
1789624333.606,6.66,39.9,0.9221,0.9227,61,89,2863
1789624334.608,6.66,14.9,0.9369,0.9363,71,89,2863
1789624335.61,6.66,9.1,0.9393,0.9393,62,0,2863
1789624336.612,6.66,9.1,0.9393,0.9403,61,0,2863
1789624337.614,7.65,31.5,0.9319,0.9319,60,1,2863
1789624338.617,7.65,16.6,0.9197,0.9187,70,61,2863
1789624339.619,7.65,24.6,0.9174,0.9174,62,0,2863
1789624340.621,7.65,30.3,0.9253,0.9263,70,87,2863
1789624341.623,7.65,9.2,0.9374,0.9374,63,0,2863
1789624342.625,7.35,21.7,0.9381,0.9375,61,0,2863
1789624343.627,7.35,35.8,0.9293,0.9299,66,88,2863
1789624344.63,7.35,16.9,0.9346,0.9336,71,0,2863
1789624345.632,7.35,38.9,0.9238,0.9248,70,87,2863
1789624346.634,7.35,12.4,0.9122,0.9122,63,0,2863
1789624347.636,7.16,20.4,0.9091,0.9091,61,0,2863
1789624348.639,7.16,44.1,0.9014,0.9005,70,88,2863
1789624349.641,7.16,12.8,0.9283,0.9293,62,0,2863
1789624350.643,7.16,26.0,0.924,0.924,61,0,2863
1789624351.645,7.16,34.9,0.9231,0.9221,72,87,2863
1789624352.648,6.99,19.7,0.9285,0.9295,62,0,2863
1789624353.65,6.99,38.4,0.9124,0.9124,70,88,2863
1789624354.652,6.99,22.8,0.9269,0.9259,63,0,2863
1789624355.655,6.99,31.6,0.9251,0.9251,72,87,2863
1789624356.657,6.99,9.4,0.9332,0.9332,62,0,2863
1789624357.659,6.59,12.7,0.9327,0.9337,62,0,2863
1789624358.661,6.59,37.1,0.9233,0.9223,70,89,2863
1789624359.663,6.59,11.1,0.9343,0.9353,62,0,2863
1789624360.666,6.59,24.8,0.9304,0.9304,61,0,2863
1789624361.668,6.59,41.4,0.9139,0.9139,72,87,2863
1789624362.67,6.38,18.3,0.9344,0.9338,62,0,2863
1789624363.672,6.38,9.7,0.9465,0.9461,61,0,2863
1789624364.673,6.38,9.7,0.9454,0.9454,60,0,2863
1789624365.676,6.38,21.9,0.9309,0.9319,60,0,2863
1789624366.679,6.38,44.6,0.9192,0.9186,71,89,2863
1789624367.681,6.11,12.3,0.9354,0.935,62,0,2863
1789624368.683,6.11,39.3,0.9201,0.9201,71,89,2863
1789624369.685,6.11,22.2,0.9303,0.9313,72,55,2863
1789624370.688,6.11,34.0,0.923,0.923,70,91,2863
1789624371.69,6.11,22.1,0.9271,0.9271,72,51,2863
1789624372.694,6.90,31.5,0.9211,0.9211,62,76,2863
1789624373.696,6.90,31.4,0.9281,0.9281,71,89,2863
1789624374.698,6.90,10.2,0.9373,0.9373,63,0,2863
1789624375.7,6.90,10.4,0.9391,0.9381,62,0,2863
1789624376.703,6.90,28.4,0.9327,0.9337,60,3,2863
1789624377.706,7.87,43.9,0.9128,0.9118,72,89,2863
1789624378.708,7.87,9.6,0.9282,0.9292,62,0,2863
1789624379.711,7.87,8.5,0.9312,0.9312,61,0,2863
1789624380.714,7.87,32.2,0.927,0.927,60,69,2863
1789624381.715,7.87,30.9,0.9174,0.9174,71,89,2863
1789624382.718,8.76,29.8,0.9194,0.9194,62,44,2863
1789624383.721,8.76,42.1,0.9129,0.9119,71,89,2863
1789624384.723,8.76,32.9,0.9158,0.9168,67,84,2863
1789624385.725,8.76,40.4,0.9132,0.9132,72,89,2863
1789624386.728,8.76,31.1,0.9193,0.9189,62,56,2863
1789624387.729,8.62,34.9,0.9139,0.9133,72,55,2863
1789624388.731,8.62,8.2,0.9362,0.9362,62,0,2863
1789624389.733,8.62,17.8,0.9314,0.9314,61,0,2863
1789624390.735,8.62,31.4,0.9172,0.9172,70,88,2863
1789624391.737,8.62,10.6,0.9371,0.9378,62,0,2863
1789624392.74,8.57,27.9,0.9241,0.9243,62,0,2863
1789624393.741,8.57,22.2,0.9252,0.9242,72,86,2863
1789624394.744,8.57,9.0,0.9372,0.9382,62,0,2863
1789624395.746,8.57,8.7,0.94,0.94,61,0,2863
1789624396.748,8.57,26.7,0.9252,0.9252,60,0,2863
1789624397.75,9.01,39.0,0.913,0.913,71,89,2863
1789624398.753,9.01,36.0,0.92,0.919,71,89,2863
1789624399.755,9.01,10.1,0.9352,0.9362,64,0,2863
1789624400.758,9.01,20.7,0.9309,0.9309,62,0,2863
1789624401.759,9.01,36.5,0.9165,0.9165,71,87,2863
1789624402.762,8.37,14.9,0.9317,0.9317,63,0,2863
1789624403.764,8.37,39.1,0.9179,0.9173,71,88,2863
1789624404.766,8.37,14.7,0.9326,0.9328,67,0,2863
1789624405.768,8.37,9.3,0.9377,0.9381,62,0,2863
1789624406.77,8.37,9.4,0.9384,0.9384,61,0,2863
1789624407.772,9.22,33.0,0.9271,0.9271,60,22,2863
1789624408.774,9.22,17.3,0.9303,0.9303,72,41,2863
1789624409.776,9.22,9.0,0.9383,0.9373,62,0,2863
1789624410.779,9.22,21.5,0.9186,0.92,61,0,2863
1789624411.781,9.22,38.6,0.9039,0.9035,71,89,2863
1789624412.783,8.96,8.9,0.9252,0.9242,64,0,2863
1789624413.785,8.96,8.4,0.9273,0.9283,62,0,2863
1789624414.787,8.96,8.5,0.9284,0.9284,60,0,2863
1789624415.789,8.96,8.7,0.9302,0.9302,60,0,2863
1789624416.791,8.96,32.9,0.9271,0.9271,60,87,2863
1789624417.793,8.56,31.8,0.9152,0.9142,71,88,2863
1789624418.795,8.56,16.4,0.9341,0.9351,62,0,2863
1789624419.797,8.56,39.1,0.9226,0.9226,71,86,2863
1789624420.8,8.56,28.9,0.9258,0.9258,66,0,2863
1789624421.802,8.56,9.1,0.9373,0.9373,62,0,2863
1789624422.804,8.12,9.1,0.9383,0.9373,61,0,2863
1789624423.805,8.12,8.9,0.9373,0.9373,60,0,2863
1789624424.808,8.12,34.7,0.9225,0.9235,60,89,2863
1789624425.81,8.12,16.1,0.9331,0.9321,65,0,2863
1789624426.812,8.12,28.1,0.9289,0.9291,61,62,2863
1789624427.814,7.79,29.4,0.9335,0.9333,72,89,2863
1789624428.817,7.79,22.3,0.9316,0.9318,62,0,2863
1789624429.819,7.79,33.2,0.9285,0.9292,71,88,2863
1789624430.821,7.79,22.0,0.9366,0.9366,63,0,2863
1789624431.823,7.79,25.3,0.9263,0.9263,72,87,2863
1789624432.825,7.64,8.9,0.9383,0.9373,62,0,2863
1789624433.827,7.64,36.6,0.9242,0.9252,66,89,2863
1789624434.829,7.64,35.3,0.9164,0.9164,72,42,2863
1789624435.831,7.64,35.9,0.9188,0.9188,62,88,2863
1789624436.833,7.64,36.2,0.9165,0.9165,72,48,2863
1789624437.836,7.43,30.5,0.9293,0.9283,62,64,2863
1789624438.838,7.43,26.8,0.9244,0.9254,72,89,2863
1789624439.839,7.43,8.5,0.9367,0.9367,63,0,2863
1789624440.841,7.43,9.1,0.9385,0.9375,62,0,2863
1789624441.843,7.43,11.6,0.9364,0.9374,61,0,2863
1789624442.845,8.20,28.2,0.9228,0.9228,60,45,2863
1789624443.848,8.20,23.0,0.9298,0.9298,63,0,2863
1789624444.85,8.20,39.1,0.9112,0.9102,70,89,2863
1789624445.852,8.20,23.3,0.9238,0.9248,62,0,2863
1789624446.855,8.20,29.7,0.9316,0.9308,67,0,2863
1789624447.858,8.26,37.8,0.9162,0.9179,68,89,2865
1789624448.86,8.26,18.3,0.9256,0.9239,62,0,2865
1789624449.862,8.26,34.4,0.9246,0.9253,72,89,2865
1789624450.864,8.26,17.2,0.9341,0.9341,63,0,2865
1789624451.866,8.26,42.8,0.9173,0.9173,71,88,2865
1789624452.869,7.92,21.8,0.9263,0.9263,62,0,2865
1789624453.871,7.92,35.7,0.912,0.9118,72,61,2865
1789624454.873,7.92,27.0,0.9231,0.9224,62,38,2865
1789624455.875,7.92,17.5,0.9283,0.9283,72,0,2865
1789624456.878,7.92,33.0,0.9193,0.9203,64,90,2865
1789624457.88,7.45,17.6,0.9343,0.9343,72,0,2865
1789624458.882,7.45,27.5,0.9233,0.9223,62,90,2865
1789624459.884,7.45,14.4,0.9342,0.9342,63,0,2865
1789624460.886,7.45,23.8,0.9262,0.9272,71,89,2865
1789624461.888,7.45,26.5,0.9341,0.9331,62,88,2865
1789624462.89,7.17,10.0,0.9372,0.9372,64,0,2865
1789624463.892,7.17,40.1,0.9155,0.9161,71,44,2865
1789624464.894,7.17,24.1,0.9278,0.9282,70,55,2865
1789624465.896,7.17,24.9,0.9263,0.9263,62,0,2865
1789624466.899,7.17,40.1,0.9119,0.9119,72,88,2865
1789624467.901,6.92,21.6,0.9311,0.9301,62,0,2865
1789624468.903,6.92,44.4,0.9338,0.9346,73,89,2865
1789624469.906,6.92,18.2,0.9358,0.936,62,0,2865
1789624470.908,6.92,35.9,0.9371,0.9371,64,5,2865
1789624471.911,6.92,28.0,0.9342,0.9342,72,86,2865
1789624472.913,6.76,11.7,0.9326,0.9322,63,0,2865
1789624473.915,6.76,42.3,0.9128,0.9122,72,88,2865
1789624474.917,6.76,20.8,0.9172,0.9182,62,0,2865
1789624475.919,6.76,36.3,0.9111,0.9101,66,24,2865
1789624476.921,6.76,25.2,0.9199,0.9199,70,71,2865
1789624477.923,6.54,29.3,0.9253,0.9253,63,0,2865
1789624478.926,6.54,28.3,0.9207,0.9217,72,88,2865
1789624479.928,6.54,16.7,0.9272,0.9262,62,0,2865
1789624480.93,6.54,41.3,0.9093,0.9103,66,66,2865
1789624481.932,6.54,22.3,0.923,0.922,70,31,2865
1789624482.934,6.26,26.7,0.9211,0.9221,63,0,2865
1789624483.938,6.26,40.6,0.9116,0.9106,72,88,2865
1789624484.941,6.26,20.5,0.9243,0.9253,63,0,2865
1789624485.943,6.26,35.2,0.9163,0.9153,64,0,2865
1789624486.945,6.26,27.7,0.93,0.931,71,90,2865
1789624487.947,6.08,32.2,0.921,0.921,64,0,2865
1789624488.949,6.08,30.1,0.9303,0.9293,72,89,2865
1789624489.951,6.08,11.3,0.935,0.936,63,0,2865
1789624490.953,6.08,43.8,0.93,0.93,73,88,2865
1789624491.956,6.08,19.5,0.935,0.9344,63,0,2865
1789624492.958,5.67,26.1,0.9323,0.9329,72,66,2865
1789624493.96,5.67,23.8,0.9329,0.9319,71,89,2865
1789624494.962,5.67,35.3,0.9222,0.9226,64,0,2865
1789624495.965,5.67,28.4,0.9332,0.9328,72,88,2865
1789624496.967,5.67,14.3,0.9372,0.9372,64,0,2865
1789624497.97,6.42,37.2,0.9179,0.9189,73,89,2865
1789624498.973,6.42,22.1,0.931,0.931,63,0,2865
1789624499.975,6.42,41.2,0.9161,0.9161,73,15,2865
1789624500.977,6.42,22.8,0.931,0.93,66,83,2865
1789624501.979,6.42,15.8,0.9307,0.9313,64,0,2865
1789624502.98,6.22,27.0,0.9251,0.9245,72,88,2865
1789624503.983,6.22,16.6,0.9339,0.9339,63,0,2865
1789624504.985,6.22,32.9,0.9234,0.9234,64,0,2865
1789624505.987,6.22,24.0,0.9272,0.9282,72,89,2865
1789624506.99,6.22,16.6,0.9231,0.9231,63,0,2865
1789624507.992,5.96,15.5,0.9252,0.9242,64,0,2865
1789624508.995,5.96,32.2,0.9158,0.9168,71,88,2865
1789624509.997,5.96,14.0,0.9283,0.9283,63,0,2865
1789624511.0,5.96,37.8,0.9096,0.9094,73,89,2865
1789624512.002,5.96,22.1,0.9203,0.9205,63,0,2865
1789624513.004,6.53,32.1,0.9163,0.9163,73,88,2865
1789624514.006,6.53,17.3,0.9308,0.9308,63,12,2865
1789624515.008,6.53,34.3,0.9283,0.9283,65,0,2865
1789624516.011,6.53,30.3,0.9204,0.9204,72,90,2865
1789624517.013,6.53,18.4,0.9294,0.9284,64,0,2865
1789624518.015,6.16,35.5,0.9209,0.9219,72,88,2865
1789624519.017,6.16,19.3,0.9288,0.9288,63,0,2865
1789624520.02,6.16,34.6,0.9168,0.916,72,87,2865
1789624521.022,6.16,15.5,0.9353,0.9351,63,0,2865
1789624522.024,6.16,20.8,0.9292,0.9302,65,0,2865
1789624523.026,6.31,30.6,0.9315,0.9315,71,89,2865
1789624524.03,6.31,23.9,0.9322,0.9322,63,0,2865
1789624525.032,6.31,27.3,0.924,0.923,72,27,2865
1789624526.034,6.31,22.7,0.9309,0.9319,63,69,2865
1789624527.036,6.31,34.1,0.9344,0.9344,65,0,2865
1789624528.038,7.01,28.9,0.9353,0.9343,71,88,2865
1789624529.041,7.01,12.8,0.9355,0.9365,63,0,2865
1789624530.042,7.01,38.0,0.9202,0.9192,73,16,2865
1789624531.045,7.01,24.6,0.9268,0.9278,65,77,2865
1789624532.047,7.01,21.4,0.9324,0.9324,66,0,2865
1789624533.048,6.69,11.1,0.9364,0.9354,63,0,2865
1789624534.05,6.69,9.6,0.9355,0.9355,61,0,2865
1789624535.052,6.69,11.0,0.9344,0.9354,61,1,685
1789624536.054,6.69,13.2,0.8802,0.8792,61,0,685
1789624537.056,6.69,13.7,0.9312,0.9312,61,0,1713
1789624538.058,6.79,37.3,0.9028,0.9038,69,82,1911
1789624539.061,6.79,25.3,0.924,0.923,63,0,1911
1789624540.065,6.79,17.2,0.9054,0.9064,62,34,1911
1789624541.067,6.79,28.4,0.92,0.919,71,0,1911
1789624542.07,6.79,20.5,0.9232,0.9242,62,86,1911
1789624543.072,6.81,24.8,0.9081,0.9079,72,0,1911
1789624544.076,6.81,24.4,0.9192,0.9191,62,84,1911
1789624545.078,6.81,31.7,0.9028,0.9032,64,0,1911
1789624546.079,6.81,9.0,0.9305,0.9305,62,0,1911
1789624547.081,6.81,37.8,0.9142,0.9132,70,83,1911
1789624548.083,6.34,10.5,0.9323,0.9333,63,0,1911
1789624549.086,6.34,21.6,0.9244,0.9234,62,86,1911
1789624550.088,6.34,25.0,0.9223,0.9233,72,0,1911
1789624551.091,6.34,24.7,0.9242,0.9242,62,83,1911
1789624552.093,6.34,21.4,0.9284,0.9284,65,0,1911
1789624553.095,6.32,28.6,0.9249,0.9249,68,81,1911
1789624554.097,6.32,18.2,0.9302,0.9302,64,0,1911
1789624555.099,6.32,10.3,0.9371,0.9361,62,0,1911
1789624556.101,6.32,36.6,0.9252,0.9252,70,83,1911
1789624557.103,6.32,12.9,0.9361,0.9361,63,0,1911
1789624558.105,7.33,32.3,0.9254,0.9254,72,52,1911
1789624559.107,7.33,10.4,0.9351,0.9358,63,0,1911
1789624560.109,7.33,34.1,0.9272,0.9265,72,78,1911
1789624561.112,7.33,15.7,0.9358,0.9368,63,6,1911
1789624562.114,7.33,26.1,0.9283,0.9273,72,0,1911
1789624563.116,7.06,23.3,0.9322,0.9332,62,83,1911
1789624564.118,7.06,23.1,0.9303,0.9293,69,0,1911
1789624565.121,7.06,27.6,0.9231,0.9231,67,84,1911
1789624566.123,7.06,18.8,0.9291,0.9301,65,0,1911
1789624567.125,7.06,32.5,0.9267,0.9257,69,81,1911
1789624568.127,6.82,13.7,0.9322,0.9332,64,0,1911
1789624569.129,6.82,35.9,0.9291,0.9281,71,83,1911
1789624570.131,6.82,12.8,0.9348,0.9354,63,0,1911
1789624571.134,6.82,34.4,0.9204,0.9198,71,82,1911
1789624572.136,6.82,17.0,0.9207,0.9214,63,0,1911
1789624573.138,6.83,29.7,0.9132,0.9134,71,43,1911
1789624574.141,6.83,19.1,0.9197,0.9207,63,38,1911
1789624575.143,6.83,26.3,0.9223,0.9213,72,0,1911
1789624576.145,6.83,23.9,0.924,0.923,63,85,1911
1789624577.147,6.83,22.9,0.9251,0.9261,72,0,1911
1789624578.151,6.37,21.7,0.9299,0.9295,63,61,1911
1789624579.153,6.37,24.6,0.9238,0.9242,73,0,1911
1789624580.156,6.37,21.2,0.9296,0.9296,63,50,1911
1789624581.157,6.37,26.3,0.9255,0.9255,72,0,1911
1789624582.16,6.37,25.7,0.9259,0.925,63,84,1911
1789624583.162,6.18,22.0,0.9273,0.9283,68,0,1911
1789624584.164,6.18,10.5,0.9362,0.9352,63,0,1911
1789624585.166,6.18,36.7,0.9202,0.9212,68,84,1911
1789624586.168,6.18,9.4,0.9333,0.9333,63,0,1911
1789624587.171,6.18,36.2,0.9229,0.9229,71,82,1911
1789624588.173,5.92,11.4,0.9342,0.9342,64,0,1911
1789624589.175,5.92,36.8,0.9189,0.9189,71,83,1911
1789624590.178,5.92,16.2,0.9328,0.9322,63,0,1911
1789624591.18,5.92,31.9,0.9253,0.9249,72,80,1911
1789624592.182,5.92,19.6,0.9318,0.9318,63,86,1911
1789624593.184,5.85,27.0,0.923,0.923,64,0,1911
1789624594.186,5.85,21.3,0.9321,0.9321,71,84,1911
1789624595.189,5.85,23.9,0.93,0.93,64,0,1911
1789624596.191,5.85,21.0,0.9328,0.9338,71,84,1911
1789624597.193,5.85,23.8,0.9303,0.9293,64,0,1911
1789624598.195,5.54,24.5,0.926,0.926,71,84,1911
1789624599.197,5.54,20.2,0.9292,0.9302,63,0,1911
1789624600.199,5.54,8.6,0.9379,0.9372,62,0,1911
1789624601.202,5.54,34.0,0.9261,0.9268,71,83,1911
1789624602.204,5.54,13.4,0.9363,0.9363,63,0,1911
1789624603.207,5.74,24.0,0.929,0.929,71,84,1911
1789624604.209,5.74,21.2,0.9204,0.9204,64,0,1911
1789624605.212,5.74,24.4,0.9208,0.9208,71,84,1911
1789624606.215,5.74,20.2,0.9238,0.9238,63,0,1911
1789624607.217,5.74,28.9,0.9261,0.9261,71,81,1911
1789624608.219,5.44,17.7,0.9279,0.9279,63,0,1911
1789624609.222,5.44,27.9,0.926,0.926,72,83,1911
1789624610.225,5.44,17.7,0.928,0.928,63,0,1911
1789624611.227,5.44,27.4,0.9217,0.9217,71,82,1911
1789624612.229,5.44,18.8,0.9282,0.9272,63,0,1911
1789624613.232,5.40,29.4,0.9259,0.9269,72,81,1911
1789624614.234,5.40,17.6,0.9322,0.9312,63,0,1911
1789624615.236,5.40,34.2,0.916,0.918,72,83,1911
1789624616.238,5.40,11.8,0.9372,0.9362,63,0,1911
1789624617.24,5.40,32.0,0.9326,0.9326,72,82,1911
1789624618.242,5.21,12.6,0.9342,0.9342,63,0,1911
1789624619.245,5.21,32.8,0.9324,0.9314,72,82,1911
1789624620.247,5.21,12.0,0.9351,0.9361,63,0,1911
1789624621.25,5.21,34.7,0.9195,0.9195,72,82,1911
1789624622.252,5.21,11.9,0.9344,0.9334,63,0,1911
1789624623.254,4.95,17.2,0.9336,0.9346,62,20,1911
1789624624.256,4.95,31.0,0.9213,0.9207,66,11,1911
1789624625.26,4.95,21.1,0.9299,0.9315,70,76,1911
1789624626.262,4.95,26.0,0.9302,0.9292,64,0,1911
1789624627.264,4.95,21.9,0.9299,0.9299,70,83,1911
1789624628.276,5.12,24.5,0.929,0.928,64,0,1911
1789624629.279,5.12,19.0,0.9327,0.9337,69,54,1911
1789624630.28,5.12,26.6,0.9274,0.9264,65,0,1911
1789624631.283,5.12,24.2,0.9336,0.9346,70,84,1911
1789624632.285,5.12,22.0,0.933,0.9321,64,0,1911
1789624633.288,4.95,25.5,0.9285,0.9295,70,84,1911
1789624634.29,4.95,20.3,0.9323,0.9313,64,0,1911
1789624635.292,4.95,30.2,0.9217,0.9227,72,82,1911
1789624636.294,4.95,15.6,0.9232,0.9222,63,0,1911
1789624637.297,4.95,34.1,0.9139,0.9149,72,82,1911
1789624638.298,4.87,12.0,0.9284,0.9274,63,0,1911
1789624639.301,4.87,36.4,0.9142,0.9152,72,83,1911
1789624640.303,4.87,12.0,0.9309,0.9309,72,83,1911
1789624641.305,4.87,33.8,0.9222,0.9218,63,0,1911
1789624642.307,4.87,8.7,0.9338,0.9332,73,0,1911
1789624643.31,4.80,23.6,0.9257,0.9267,63,0,1911
1789624644.312,4.80,22.6,0.9231,0.9231,68,82,1911
1789624645.314,4.80,10.1,0.9354,0.9344,64,0,1911
1789624646.315,4.80,10.9,0.9347,0.9347,63,0,1911
1789624647.317,4.80,33.7,0.9174,0.9184,61,0,1911
